id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1.15356E+18,Modern 1-Bedroom Apartment - Close to Everything!,526772,Liam,,Dublin City,53.34078162,-6.258213071,Entire home/apt,149,2,18,08-09-2024,4.95,17,26,18,
1.15357E+18,Modern Central Escape in Dublin's Heart,526772,Liam,,Dublin City,53.34086,-6.25794,Entire home/apt,187,2,26,10-09-2024,6.96,17,12,26,
1.15357E+18,Newly Refurbished Designer Apt - Dream Location,526772,Liam,,Dublin City,53.34258,-6.26008,Entire home/apt,226,2,13,06-09-2024,7.5,17,13,13,
1.15357E+18,Perfect Location - Charming & Modern Apartment,526772,Liam,,Dublin City,53.34217597,-6.258297137,Entire home/apt,250,2,17,07-09-2024,4.86,17,27,17,
1.15358E+18,"Sparkling Large Penthouse, Terrace, Prime Location",526772,Liam,,Dublin City,53.34241,-6.25843,Entire home/apt,507,2,19,03-09-2024,5.09,17,13,19,
1.15358E+18,Stunning Large Penthouse in a Perfect Location,526772,Liam,,Dublin City,53.34075634,-6.258440875,Entire home/apt,339,2,14,29-08-2024,3.72,17,18,14,
1.15361E+18,Belvedere,576846106,Kevin,,Dublin City,53.3538562,-6.2596375,Entire home/apt,100,14,1,08-08-2024,0.83,1,109,1,
1.15366E+18,Nice and wonderful place,576860701,Eghosa Victor,,Fingal,53.42104314,-6.36886102,Private room,100,1,1,22-05-2024,0.27,1,269,1,
1.15381E+18,King room in Dublin,482411536,Pelumi,,Dn Laoghaire-Rathdown,53.24933726,-6.158562556,Private room,120,2,2,30-06-2024,0.55,1,206,2,
1.15388E+18,Stylish Studio Apartment in Dublin 4,483024454,Lucas,,Dublin City,53.34080715,-6.234335541,Entire home/apt,152,14,10,29-07-2024,2.88,60,244,10,
1.1542E+18,Brighton Square Townhouse,41491962,Grace,,Dublin City,53.31716767,-6.27945961,Entire home/apt,150,3,8,07-09-2024,2.93,1,128,8,
1.1542E+18,3-Bed Penthouse in D15 | Spacious | Free Parking,360075073,Muzammel,,Fingal,53.3770132,-6.4011874,Entire home/apt,240,2,5,24-08-2024,2.5,1,69,5,
1.15493E+18,Cozy private room in lucan village,576328845,Louise,,South Dublin,53.35596065,-6.44416234,Private room,120,1,2,30-05-2024,0.55,2,157,2,
1.15496E+18,Spacious and central apartment,48589976,Tarek,,Dublin City,53.34447244,-6.23547258,Entire home/apt,,2,4,08-07-2024,1.03,1,0,4,
1.15498E+18,Big room x2 in nice family home central location,46014962,Michelle,,Dublin City,53.38250823,-6.201395988,Private room,74,2,9,26-08-2024,2.84,3,182,9,
1.15511E+18,Discount for long stay |  Dublin 2 double room,576727407,卓霖,,Dublin City,53.34613,-6.25536,Private room,77,2,3,11-08-2024,1.55,5,67,3,
1.15514E+18,Large double room in Dublin City,62720055,Jordan,,Dublin City,53.34923143,-6.241526218,Private room,,1,3,30-06-2024,0.8,1,0,3,
1.1552E+18,"Cheap, Cheerful, Cosy Campervan with mountain view",577125085,Lisa,,Dn Laoghaire-Rathdown,53.25214,-6.2117,Entire home/apt,76,1,18,09-09-2024,4.74,1,248,18,
1.15526E+18,single room availble @ D11,516355152,Glenn,,Fingal,53.3938661,-6.3211984,Private room,60,1,0,,,2,269,0,
1.15527E+18,3 Bedroom apartment in Dublin 4,577220550,Réiltín,,Dublin City,53.31421941,-6.207340091,Entire home/apt,505,3,5,03-09-2024,1.83,1,146,5,
1.15554E+18,Big room1 Friendly family home central location,46014962,Michelle,,Dublin City,53.3836233,-6.202062475,Private room,77,1,1,13-06-2024,0.33,3,179,1,
1.15557E+18,Very spacious and bright penthouse,56934178,John,,Dn Laoghaire-Rathdown,53.28162,-6.24504,Private room,119,2,6,03-09-2024,1.61,1,270,6,
1.15559E+18,Cozy apartment,486372261,Peter,,Dublin City,53.3372,-6.29296,Entire home/apt,100,7,1,03-08-2024,0.73,2,34,1,
1.15562E+18,Room on Grand Canal near city.,85073729,Alice,,Dublin City,53.33395,-6.30111,Private room,,1,12,14-07-2024,3.21,1,0,12,
1.15567E+18,Luxury Room in Dublin,550560197,Sunny,,Fingal,53.3957846,-6.3244982,Private room,64,1,53,07-09-2024,13.36,1,176,53,
1.15569E+18,Apartment Dublin 6w,138889818,Darren,,Dublin City,53.30878825,-6.30147789,Entire home/apt,88,30,14,08-09-2024,4.12,5,11,14,
1.15571E+18,New Luxury Seaview Apartment 15 min to city centre,296253429,Iuliia,,Dn Laoghaire-Rathdown,53.29243737,-6.206635983,Entire home/apt,486,1,1,17-05-2024,0.25,2,258,1,
1.15585E+18,Affordable/ central room,557177130,Athi,,Dublin City,53.31508544,-6.254307598,Private room,25,1,0,,,1,95,0,
1.15589E+18,Rooms in family home in beautiful Dalkey,400803,Jane,,Dn Laoghaire-Rathdown,53.27331998,-6.115447269,Private room,90,2,0,,,1,84,0,
1.15593E+18,Charming Edwardian in Dublin 6,16542122,Keith,,Dublin City,53.31161161,-6.280739992,Entire home/apt,227,6,2,25-08-2024,2,1,33,2,
1.15595E+18,"Cosy Double bedroom 
with desk",563559950,Orla,,Dublin City,53.36322035,-6.28570268,Private room,72,30,0,,,2,118,0,
1.15627E+18,St. Joseph House,576980236,Wenxia,,Dn Laoghaire-Rathdown,53.2581711,-6.1697882,Shared room,200,1,3,01-09-2024,1.32,1,270,3,
1.15641E+18,Lovely House in West Dublin,102734317,Michael,,South Dublin,53.34944148,-6.455527566,Entire home/apt,209,3,4,19-08-2024,2.07,10,341,4,
1.15646E+18,D1 Duplex 3 Bed Apartment Talbot Street -Sleeps 8,562909515,Amanda,,Dublin City,53.34999,-6.25539,Entire home/apt,291,1,3,18-08-2024,1.1,1,231,3,
1.15647E+18,Rooster's Retreat,26317085,Ronan,,Dublin City,53.37377,-6.20705,Entire home/apt,231,1,1,18-08-2024,1,1,191,1,
1.15649E+18,Apartment in the heart of Dublin,187831708,Miguel,,Dublin City,53.34218136,-6.269940846,Entire home/apt,200,1,1,23-06-2024,0.37,1,159,1,
1.15656E+18,Modern House Next To Marlay Park,43711377,Andrew,,Dn Laoghaire-Rathdown,53.27929,-6.26643,Private room,53,1,10,26-08-2024,2.56,2,165,10,
1.15658E+18,Central & Modern two Bed House,184031603,Nessa,,Dublin City,53.33932553,-6.233112535,Entire home/apt,400,2,1,25-08-2024,1,1,284,1,
1.15661E+18,Cozy single room in Dublin,163810973,Julieta,,Dublin City,53.31748,-6.33647,Private room,,1,6,01-07-2024,1.61,1,0,6,
1.15661E+18,1 Double bedroom spacious house,577531975,Siobhan,,South Dublin,53.30082,-6.33139,Private room,100,2,2,19-08-2024,0.94,1,270,2,
1.15662E+18,Dublin can be Heaven,3182786,Ken,,South Dublin,53.30375153,-6.273868798,Entire home/apt,235,6,2,24-08-2024,0.76,1,30,2,
1.15663E+18,Modern Luxury  Ballsbridge,33589654,Nancy,,Dublin City,53.3326209,-6.2387827,Entire home/apt,,3,0,,,1,0,0,
1.15664E+18,Urban Oasis: Rooftop Retreat,577574631,Mariya-Victoriya,,Dn Laoghaire-Rathdown,53.2879357,-6.1781277,Private room,87,1,5,18-08-2024,1.58,1,335,5,
1.15675E+18,Single bedroom Central Available to female only,563559950,Orla,,Dublin City,53.36193238,-6.285477909,Private room,61,2,8,05-09-2024,3,2,197,8,
1.15699E+18,Cosy Double Room by Temple Bar,48885317,Lou,,Dublin City,53.34413,-6.26931,Private room,150,2,19,29-08-2024,5.14,2,144,19,
1.15706E+18,Dublin Airport Homestay Room 4,194247866,Patrick,,Fingal,53.4071611,-6.298516158,Private room,136,1,2,26-05-2024,0.54,16,334,2,
1.15714E+18,Classic Ensuite Rooms at Point Campus in Dublin,369624884,Kevin Dawn And Team,,Dublin City,53.3498965,-6.230141511,Private room,,3,142,10-08-2024,48.97,4,0,142,
1.15716E+18,Comfortable and quiet at NAC,282883072,Fiona,,Fingal,53.39253,-6.37486,Private room,75,1,6,03-09-2024,2.09,1,162,6,
1.15722E+18,"Inviting 2BD Flat, 5 Mins to Temple Bar!",457717158,James & Co,,Dublin City,53.34648,-6.25578,Entire home/apt,237,14,14,04-09-2024,5.19,8,81,14,
1.15731E+18,The Little house in Dundrum,568660270,Hannah,,Dn Laoghaire-Rathdown,53.30109448,-6.249757133,Entire home/apt,366,1,0,,,1,180,0,
1.15731E+18,The Cornerstone One by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.29011569,-6.198141008,Entire home/apt,132,14,0,,,68,278,0,
1.15731E+18,The Cornerstone Two by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.2892789,-6.2113791,Entire home/apt,190,14,0,,,68,273,0,
1.15731E+18,The Cornerstone Two by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.2892789,-6.2113791,Entire home/apt,190,14,0,,,68,253,0,
1.15731E+18,The Cornerstone Two by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.2892789,-6.2113791,Entire home/apt,190,14,0,,,68,328,0,
1.15731E+18,The Cornerstone Two by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.2892789,-6.2113791,Entire home/apt,190,14,1,29-07-2024,0.67,68,324,1,
1.15738E+18,Happy,142581162,Mayara,,Dublin City,53.34606811,-6.238132194,Private room,147,1,6,20-07-2024,1.58,1,222,6,
1.15741E+18,Prime En-suite in Central Dublin,56584323,Fernando,,Dublin City,53.3493375,-6.2428596,Private room,121,2,21,03-09-2024,7.16,1,289,21,
1.15783E+18,Lovely 2BD Cottage in CityCenter,503520844,Manu,,Dublin City,53.36095,-6.26286,Entire home/apt,213,3,13,04-09-2024,4.11,2,23,13,
1.15787E+18,Stylish bedroom to rent,577880139,Patrick,,Dublin City,53.3269,-6.24004,Private room,90,7,0,,,1,339,0,
1.1579E+18,Your beach house in Dublin !,5224343,Alberto,,Dublin City,53.32293,-6.2093,Private room,,2,0,,,1,0,0,
1.15791E+18,70s Inspired Home,488658913,Derek,,Fingal,53.4211891,-6.38627527,Private room,,1,1,15-07-2024,0.5,1,0,1,
1.15793E+18,Private room at Turtle Bay,577890272,Alisherkhon,,Dublin City,53.34964,-6.2783,Private room,152,28,0,,,3,267,0,
1.15793E+18,Prime Location! Modern Apt,266304288,Conor,,Dublin City,53.344596,-6.2753361,Entire home/apt,189,3,23,05-09-2024,6.22,1,30,23,
1.15797E+18,Accommodation at Grange Lower Dublin,577890272,Alisherkhon,,Dublin City,53.34964,-6.2783,Private room,79,28,0,,,3,249,0,
1.15806E+18,Nice 3rooms apt near Dublin Airport & City 7people,577942029,Adedamola Michael,,Fingal,53.42036695,-6.393500317,Entire home/apt,224,1,25,07-09-2024,7.28,1,322,25,
1.15812E+18,Cosy bedroom with own parlour/sittingroom.,536193153,Catherine,,Dublin City,53.31399448,-6.292444159,Private room,145,1,6,08-09-2024,2.02,1,75,6,
1.15818E+18,Cosy room,520054023,Lana,,Dublin City,53.35383,-6.22891,Private room,100,1,0,,,1,85,0,
1.15851E+18,Lovely flat in KilcarberryGrange,559629109,Hüseyin Melih,,South Dublin,53.3216163,-6.4099914,Private room,124,1,0,,,1,270,0,
1.15856E+18,The Wizard of Oz,578049688,Qian,,Dn Laoghaire-Rathdown,53.2656078,-6.2095707,Private room,70,2,5,03-09-2024,1.35,2,223,5,
1.15866E+18,Shared house in central Dublin,218613196,Rory,,Dublin City,53.3636636,-6.274303691,Shared room,,14,1,01-07-2024,0.41,17,0,1,
1.15866E+18,Apartment in Dublin 01,505329584,Leevin,,Dublin City,53.35445217,-6.26012541,Entire home/apt,98,7,3,08-08-2024,1.03,11,67,3,
1.15867E+18,Shared House in Dublin Rm3,218613196,Rory,,Dublin City,53.36148,-6.27375,Shared room,,14,1,24-08-2024,1,17,0,1,
1.15875E+18,Located in the Gasworks Complex,57909858,Kate,,Dublin City,53.3390627,-6.2351074,Entire home/apt,,2,1,30-06-2024,0.4,1,0,1,
1.15884E+18,2 bedrooms in Lucan,179441711,Tobi,,South Dublin,53.34590729,-6.479022567,Private room,,1,4,23-06-2024,1.06,3,19,4,
1.15885E+18,Cozy 2 Bed Dublin City Centre,112062166,Gav And Trisha,,Dublin City,53.35231,-6.24805,Entire home/apt,,1,1,28-05-2024,0.28,35,0,1,
1.1591E+18,One bed on Baggot street,64490973,Claire,,Dublin City,53.3378728,-6.251563,Entire home/apt,240,1,1,31-08-2024,1,1,249,1,
1.15921E+18,Crannoige Retreat,578209194,David,,Dublin City,53.40357305,-6.278868875,Private room,100,2,0,,,1,87,0,
1.15933E+18,Welcome to your room in Dublin!,46010224,Janise,,Dublin City,53.33056741,-6.225108542,Private room,97,1,10,08-09-2024,2.68,1,75,10,
1.15947E+18,Coolvally-Daffodil Suite 1.1 acres garden,278036389,Qingyan,,Dn Laoghaire-Rathdown,53.2430862,-6.1216514,Private room,210,1,1,01-06-2024,0.29,5,7,1,
1.15988E+18,chez C&E,578367473,Eoghan,,Dublin City,53.38114,-6.23297,Private room,85,1,22,07-09-2024,7.1,1,2,22,
1.15988E+18,Dublin Portobello double room,139974480,Haein,,Dublin City,53.33526632,-6.268223818,Private room,140,1,3,18-08-2024,0.8,1,190,3,
1.16004E+18,Pretty & Modern,43343112,David,,Dublin City,53.39864918,-6.163097429,Private room,77,1,0,,,1,45,0,
1.16009E+18,Spacious Room & Full Bathroom,538902494,Lorna,,South Dublin,53.28202393,-6.421029667,Private room,,1,2,03-06-2024,0.58,1,0,2,
1.1602E+18,1 Bedroom in Lucan for a female,578458643,Naval Kishor,,South Dublin,53.3477314,-6.458935,Private room,42,1,15,27-08-2024,4.05,2,247,15,
1.16026E+18,The Belfry,542848500,Lorna,,Dublin City,53.38457901,-6.15348503,Private room,100,1,3,26-08-2024,0.95,1,198,3,
1.16031E+18,"Stylish, 2-Bed Apartment, in the Heart of Dublin",15928570,Alex Isoe,,Dublin City,53.34060339,-6.27744332,Entire home/apt,249,2,3,01-09-2024,1.67,1,23,3,
1.16045E+18,Dublin Apartment,578532609,Amir,,Dublin City,53.32620626,-6.265117249,Entire home/apt,136,2,0,,,1,158,0,
1.16066E+18,Sea facing duplex apartment,1598418,Jeanne,,Dn Laoghaire-Rathdown,53.29256397,-6.131158896,Entire home/apt,,4,3,21-07-2024,1.08,1,0,3,
1.16071E+18,The Wizard of Oz1,578049688,Qian,,Dn Laoghaire-Rathdown,53.26668823,-6.21061192,Private room,60,1,8,11-07-2024,2.14,2,159,8,
1.16071E+18,"Cozy 2 bed, Free parking, Office, Kitchen, Laundry",188028221,Cian,,South Dublin,53.31282,-6.32082,Entire home/apt,,7,2,27-07-2024,0.95,1,0,2,
1.16082E+18,Chilled apartment,257726093,Alexander,,Dublin City,53.32496,-6.25628,Private room,70,2,30,03-09-2024,9.38,1,192,30,
1.16083E+18,Liffey Valley area,102734317,Michael,,South Dublin,53.34245792,-6.391605911,Entire home/apt,216,2,0,,,10,346,0,
1.16084E+18,Double room in D14,59772299,Tadhg,,Dn Laoghaire-Rathdown,53.29306919,-6.268995944,Private room,107,1,3,01-09-2024,3,1,86,3,
1.16087E+18,The Lookout by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.28414,-6.10378,Entire home/apt,177,14,0,,,68,350,0,
1.16103E+18,Single room in Dublin City House,218613196,Rory,,Dublin City,53.36331524,-6.273173119,Private room,,14,0,,,17,0,0,
1.16134E+18,"Double room at Christchurch, Dub",218613196,Rory,,Dublin City,53.34424265,-6.275629141,Private room,,14,0,,,17,0,0,
1.16135E+18,Comfortable and clean,548057045,Des,,Dublin City,53.37593,-6.21171,Private room,81,1,12,02-09-2024,4.34,2,246,12,
1.16137E+18,Seafront apartment in Raheny,338726500,Elena,,Dublin City,53.37704445,-6.167248665,Entire home/apt,140,2,12,21-08-2024,3.75,1,138,12,
1.16139E+18,"Convenient, bright, central location (room only)",23109985,Iso,,Dublin City,53.3497566,-6.278808729,Private room,120,1,3,03-09-2024,0.88,2,54,3,
1.1614E+18,City Living Chic Private Ensuite Room in Dublin,369624884,Kevin Dawn And Team,,Dublin City,53.34711859,-6.275551923,Private room,,3,71,03-09-2024,26.62,4,0,71,
1.16142E+18,Charming Room with Balcony,300499825,Qiyi,,Dublin City,53.3766795,-6.3184163,Private room,,1,16,30-08-2024,4.95,1,0,16,
1.16142E+18,Home away from home,578786162,Cynthia,,South Dublin,53.3404748,-6.4732053,Private room,,1,3,18-08-2024,0.87,1,0,3,
1.16142E+18,1 Bed Apartment in Dublin 7,112209216,Kieran,,Dublin City,53.35945525,-6.28724437,Entire home/apt,160,1,3,10-08-2024,1.01,2,13,3,
1.16152E+18,Excellent room 15 mins to centre,531791380,Aine Marie,,Dublin City,53.35956673,-6.245322027,Private room,193,1,5,16-08-2024,1.52,5,71,5,
1.16154E+18,Awesome room 15 mins to centre,531791380,Aine Marie,,Dublin City,53.36034743,-6.244627482,Private room,186,1,5,04-08-2024,1.43,5,64,5,
1.16155E+18,Delightful room15 mins to centre,531791380,Aine Marie,,Dublin City,53.35944168,-6.246796875,Private room,145,1,6,28-07-2024,1.8,5,68,6,
1.16155E+18,Beautiful room 15 mins to centre,531791380,Aine Marie,,Dublin City,53.36135503,-6.24654148,Private room,193,1,1,07-07-2024,0.44,5,63,1,
1.16157E+18,Lovely Shared Room 4Bed,578832099,Michelle,,Dublin City,53.38236878,-6.247502081,Shared room,23,1,0,,,1,261,0,
1.16167E+18,Double room @ House NCR Dubin,218613196,Rory,,Dublin City,53.35995203,-6.270968979,Private room,,14,2,24-08-2024,0.82,17,0,2,
1.1617E+18,House in Fairview Village,553513042,Geraldine,,Dublin City,53.36091,-6.23911,Entire home/apt,650,1,4,31-08-2024,1.6,1,11,4,
1.16174E+18,Entire top floor apartment,10355119,Karen,,Dn Laoghaire-Rathdown,53.28828,-6.13487,Entire home/apt,,2,3,18-08-2024,1.2,1,2,3,
1.16177E+18,Double bed with bathroom&balcony; v central&modern,43362442,Eamon,,Dublin City,53.35053019,-6.238063393,Private room,164,1,3,30-05-2024,0.82,1,11,3,
1.16179E+18,Crows Nest Temple Bar,70154490,R Gar And G,,Dublin City,53.34484,-6.26404,Entire home/apt,253,4,3,02-07-2024,0.96,56,266,3,
1.16216E+18,Heyward Mews Holiday Home No 1,98759090,Trident Holiday Homes,,Fingal,53.48631444,-6.271242661,Entire home/apt,,1,4,31-08-2024,1.6,3,0,4,
1.16217E+18,Refurbished house in Dublin 18,66926306,Lisa,,Dn Laoghaire-Rathdown,53.24085349,-6.126384481,Entire home/apt,380,3,8,26-08-2024,2.96,1,9,8,
1.16218E+18,Bespoke Beach Haven luxury Bliss,578993881,Audrey,,Fingal,53.4331793,-6.126183511,Private room,120,2,5,19-08-2024,1.92,1,134,5,
1.1622E+18,Sleep peacefully near the center in Dublin,578998448,Jony,,Dublin City,53.33076309,-6.267747149,Private room,59,1,0,,,1,156,0,
1.16226E+18,Cozy double room in Dublin 4,277053643,Manuel,,Dublin City,53.33857,-6.23538,Private room,160,2,1,25-08-2024,1,1,208,1,
1.16227E+18,On raglan road,148369912,Seamus,,Dublin City,53.32944,-6.23811,Entire home/apt,475,3,0,,,1,108,0,
1.16229E+18,Accommodation at Dublin,577890272,Alisherkhon,,Dublin City,53.35008,-6.2792,Entire home/apt,85,28,0,,,3,261,0,
1.16232E+18,[December] Ensuite (private bathroom) cozy room,101334771,David,,Dublin City,53.34465397,-6.242898127,Private room,120,20,1,31-08-2024,1,1,34,1,
1.16239E+18,amazing room in terrace house,579052129,Catalina,,Dublin City,53.3534565,-6.2352127,Private room,75,1,2,01-07-2024,0.79,1,250,2,
1.16242E+18,Bedroom in Dublin,43970404,Laís,,Dublin City,53.3618952,-6.2571444,Private room,130,1,3,27-08-2024,1.2,1,13,3,
1.16248E+18,Double Bedroom with Bathroom,579084551,Ewaoluwa,,Dn Laoghaire-Rathdown,53.28867,-6.24044,Private room,120,2,3,25-08-2024,1.22,1,250,3,
1.16249E+18,City Centre Double Ensuite,579088792,Xiwen,,Dublin City,53.34196706,-6.24303009,Private room,,1,2,10-06-2024,0.55,2,0,2,
1.16285E+18,2 Bed City Centre Penthouse with Cathedral Views,548830634,James,,Dublin City,53.34118,-6.27525,Entire home/apt,,2,16,02-08-2024,5,23,0,16,
1.16287E+18,The Core Private room in City Centre D1,120607717,Paola,,Dublin City,53.3534504,-6.263099094,Private room,100,2,9,02-09-2024,3.03,1,4,9,
1.16288E+18,Cosy 1 Bedroom Apartment In Dublin 1,564013138,Antek,,Dublin City,53.35164774,-6.256312708,Entire home/apt,190,7,7,10-09-2024,4.04,1,281,7,
1.16309E+18,Charming cosy house close to city centre,559772172,Declan,,Dublin City,53.3257825,-6.3263335,Entire home/apt,,3,10,31-08-2024,4.35,2,1,10,
1.16312E+18,In the heart of Rathmines,579255774,Eleonora,,Dublin City,53.31965,-6.26923,Entire home/apt,115,2,2,28-07-2024,1.18,1,61,2,
1.16316E+18,2 bedroom apartment cork street,26224119,David,,Dublin City,53.33871,-6.28581,Entire home/apt,181,1,22,01-09-2024,6,3,259,22,
1.16318E+18,Stylish house close to City Centre,27606052,John,,Dublin City,53.3295287,-6.2811943,Entire home/apt,,2,7,19-08-2024,4.38,1,0,7,
1.16353E+18,Beautiful Duplex with Garden,17966331,Alessandro,,Dublin City,53.3798381,-6.1711131,Private room,119,4,1,28-08-2024,1,1,357,1,
1.16355E+18,Colm`s Rooms,323880378,Colm,,Dn Laoghaire-Rathdown,53.2872137,-6.259393,Private room,70,1,2,18-08-2024,1.87,1,261,2,
1.16357E+18,penthouse apartment,76170082,Miriam,,Dublin City,53.33867722,-6.279551871,Entire home/apt,,3,9,01-09-2024,3.07,1,0,9,
1.16362E+18,City Centre Double En-suite,579088792,Xiwen,,Dublin City,53.34176279,-6.245006743,Private room,,1,15,05-09-2024,4.33,2,0,15,
1.16366E+18,Rathgar Rd-Dublin 6-Large Stylish home (King Room),267128931,Suki,,Dublin City,53.315491,-6.2711463,Private room,190,2,5,02-09-2024,1.83,1,224,5,
1.16376E+18,Double Bedroom Dublin 4,525402764,Suzane,,Dublin City,53.32421593,-6.244859961,Private room,100,1,5,25-08-2024,1.49,1,158,5,
1.16382E+18,Cosy bedroom 1km from Dublin City Center,579431059,Elaine,,Dublin City,53.35689967,-6.240071425,Private room,80,1,6,08-09-2024,1.88,1,145,6,
1.16389E+18,Dublin City Retreat,3293699,Lil,,Dublin City,53.3683116,-6.233875,Entire home/apt,494,2,2,27-08-2024,2,1,82,2,
1.16395E+18,Spacious room in Dublin,360300689,Princess,,Dn Laoghaire-Rathdown,53.24994514,-6.157661259,Private room,100,2,1,03-06-2024,0.3,1,128,1,
1.16438E+18,Cosy Room Next to Luas,145705964,Orla,,Dn Laoghaire-Rathdown,53.24985026,-6.146671451,Private room,95,1,9,02-09-2024,3.29,1,9,9,
1.16445E+18,Well decorated Ensuit Room D13,484033837,Aziz,,Dublin City,53.40733,-6.16169,Private room,90,2,9,03-09-2024,2.55,1,267,9,
1.16452E+18,Double room w/ private bathroom,577194570,Stephanie,,South Dublin,53.34771569,-6.479579514,Private room,94,1,1,17-06-2024,0.34,2,191,1,
1.16469E+18,Coolvally-Suite historical 1.1 acres garden,278036389,Qingyan,,Dn Laoghaire-Rathdown,53.24028641,-6.122446313,Private room,,1,10,11-08-2024,2.94,5,0,10,
1.165E+18,Spacious room in Victorian Home,187811705,Hanife,,Dublin City,53.33208382,-6.281237341,Private room,,7,0,,,2,0,0,
1.16505E+18,Convenient to City & Airport. Breakfast included.,195336819,Will,,Dublin City,53.3892,-6.23439,Private room,,1,11,25-08-2024,3.2,1,0,11,
1.16508E+18,"Georgian home, seaside location",26869603,Maria,,Dn Laoghaire-Rathdown,53.28666098,-6.120438442,Entire home/apt,650,1,14,25-08-2024,5.68,1,126,14,
